Date/Time,Lat,Lon
4/5/2014 0:45,40.7681,-73.9824
4/5/2014 0:45,40.7626,-73.9965
4/5/2014 0:45,40.756,-73.9871
4/5/2014 0:45,40.7761,-73.947
4/5/2014 0:45,40.675,-73.9815
4/5/2014 0:46,40.7412,-74.0081
4/5/2014 0:46,40.7191,-73.9903
4/5/2014 0:46,40.7233,-73.9884
4/5/2014 0:46,40.6892,-73.8385
4/5/2014 0:46,40.7349,-74.0079
4/5/2014 0:46,40.7304,-74.0001
4/5/2014 0:46,40.7161,-74.0086
4/5/2014 0:47,40.7501,-73.985
4/5/2014 0:47,40.713,-73.9663
4/5/2014 0:47,40.7209,-73.9566
4/5/2014 0:47,40.7766,-73.9526
4/5/2014 0:47,40.763,-73.9719
4/5/2014 0:47,40.6605,-73.9804
4/5/2014 0:47,40.7405,-74.0079
4/5/2014 0:47,40.728,-73.9934
4/5/2014 0:47,40.7102,-73.9633
4/5/2014 0:47,40.7324,-73.9891
4/5/2014 0:48,40.7445,-73.9812
4/5/2014 0:48,40.6778,-74.0147
4/5/2014 0:48,40.7336,-73.9939
4/5/2014 0:48,40.7077,-74.0169
4/5/2014 0:48,40.7225,-74.0039
4/5/2014 0:48,40.7829,-73.951
4/5/2014 0:48,40.7234,-73.9506
4/5/2014 0:48,40.7449,-73.9872
4/5/2014 0:48,40.7464,-74.005
4/5/2014 0:48,40.7198,-73.9601
4/5/2014 0:48,40.7618,-73.985
4/5/2014 0:48,40.7267,-73.994
4/5/2014 0:48,40.7204,-73.995
4/5/2014 0:49,40.7637,-73.9973
4/5/2014 0:49,40.7056,-73.9377
4/5/2014 0:49,40.7072,-73.9186
4/5/2014 0:49,40.8038,-73.9937
4/5/2014 0:49,40.7272,-73.9937
4/5/2014 0:49,40.6758,-74.017
4/5/2014 0:49,40.71,-74.0114
4/5/2014 0:49,40.7625,-73.9778
4/5/2014 0:49,40.6739,-73.9568
4/5/2014 0:50,40.7195,-73.9933
4/5/2014 0:50,40.701,-73.9404
4/5/2014 0:50,40.6845,-73.9919
4/5/2014 0:50,40.7677,-73.9615
4/5/2014 0:50,40.7414,-74.0052
4/5/2014 0:50,40.7283,-73.9877
4/5/2014 0:50,40.6923,-73.9717
