Date/Time,Lat,Lon
4/1/2014 6:26:00 AM,40.8093,-73.955
4/1/2014 6:26:00 AM,40.7261,-73.9895
4/1/2014 6:26:00 AM,40.7779,-73.958
4/1/2014 6:26:00 AM,40.7376,-74.0092
4/1/2014 6:27:00 AM,40.7288,-73.9939
4/1/2014 6:27:00 AM,40.7858,-73.9801
4/1/2014 6:27:00 AM,40.6145,-73.9564
4/1/2014 6:27:00 AM,40.7155,-73.9623
4/1/2014 6:27:00 AM,40.6943,-73.9517
4/1/2014 6:27:00 AM,40.76,-73.969
4/1/2014 6:28:00 AM,40.7191,-73.963
4/1/2014 6:28:00 AM,40.6628,-73.9445
4/1/2014 6:28:00 AM,40.7304,-73.9778
4/1/2014 6:28:00 AM,40.7108,-74.0058
4/1/2014 6:29:00 AM,40.7493,-73.9919
4/1/2014 6:29:00 AM,40.6342,-73.958
4/1/2014 6:29:00 AM,40.7776,-73.9771
4/1/2014 6:30:00 AM,40.7381,-74.0088
4/1/2014 6:30:00 AM,40.7306,-73.9578
4/1/2014 6:30:00 AM,40.783,-73.978
4/1/2014 6:31:00 AM,40.7153,-73.9566
4/1/2014 6:31:00 AM,40.7773,-73.9623
4/1/2014 6:31:00 AM,40.7647,-73.9663
4/1/2014 6:31:00 AM,40.7698,-73.9646
4/1/2014 6:32:00 AM,40.7907,-73.9654
4/1/2014 6:32:00 AM,40.7631,-73.966
4/1/2014 6:32:00 AM,40.7662,-73.9641
4/1/2014 6:32:00 AM,40.7361,-73.9851
4/1/2014 6:32:00 AM,40.6976,-73.9966
4/1/2014 6:32:00 AM,40.7931,-73.9742
4/1/2014 6:32:00 AM,40.72,-74.0092
4/1/2014 6:32:00 AM,40.7772,-73.9857
4/1/2014 6:32:00 AM,40.717,-74.0122
4/1/2014 6:33:00 AM,40.7212,-73.9563
4/1/2014 6:33:00 AM,40.7813,-73.9541
4/1/2014 6:33:00 AM,40.7378,-73.9935
4/1/2014 6:33:00 AM,40.7864,-73.972
4/1/2014 6:33:00 AM,40.7788,-73.956
4/1/2014 6:33:00 AM,40.7708,-73.8657
4/1/2014 6:33:00 AM,40.763,-73.9604
